Time (ms),Measured Pitch,Commanded Pitch
41406.0,-2.05,-2.29
41415.0,-1.97,-2.29
41425.0,-1.98,-2.29
41435.0,-2.06,-2.29
41445.0,-2.12,-2.29
41454.0,-2.13,-2.29
41463.0,-2.1,-2.29
41474.0,-2.08,-2.29
41483.0,-2.07,-2.29
41493.0,-2.0,-2.29
41502.0,-2.0,-2.29
41511.0,-2.06,-2.29
41522.0,-2.11,0.0
41531.0,-2.19,0.0
41541.0,-2.2,0.0
41550.0,-2.13,0.0
41560.0,-1.83,0.0
41570.0,-1.27,0.0
41579.0,-0.7,0.0
41588.0,-0.31,0.0
41598.0,-0.25,0.0
41608.0,-0.4,0.0
41618.0,-0.58,0.0
41627.0,-0.59,0.0
41636.0,-0.53,0.0
41647.0,-0.38,0.0
41656.0,-0.32,0.0
41666.0,-0.32,0.0
41675.0,-0.41,0.0
41684.0,-0.42,0.0
41695.0,-0.31,0.0
41704.0,-0.27,0.0
41714.0,-0.31,0.0
41723.0,-0.39,0.0
41733.0,-0.38,0.0
41743.0,-0.3,0.0
41752.0,-0.26,0.0
41762.0,-0.35,0.0
41772.0,-0.42,0.0
41781.0,-0.33,0.0
41791.0,-0.25,0.0
41800.0,-0.2,0.0
41810.0,-0.15,0.0
41820.0,-0.22,0.0
41829.0,-0.28,0.0
41839.0,-0.21,0.0
41848.0,-0.15,0.0
41859.0,-0.23,0.0
41868.0,-0.3,0.0
41877.0,-0.24,0.0
41887.0,-0.17,0.0
41896.0,-0.22,0.0
41907.0,-0.27,0.0
41916.0,-0.19,0.0
41925.0,-0.13,0.0
41935.0,-0.18,0.0
41945.0,-0.23,0.0
41955.0,-0.21,0.0
41964.0,-0.19,0.0
41973.0,-0.23,0.0
41984.0,-0.26,0.0
41993.0,-0.19,0.0
42003.0,-0.12,0.0
42012.0,-0.09,0.0
42021.0,-0.06,-4.58
42032.0,-0.12,-4.58
42041.0,-0.11,-4.58
42050.0,-0.18,-4.58
42060.0,-0.71,-4.58
42070.0,-1.84,-4.58
42080.0,-3.11,-4.58
42089.0,-4.24,-4.58
42098.0,-4.59,-4.58
42108.0,-4.31,-4.58
42118.0,-3.98,-4.58
42128.0,-3.72,-4.58
42137.0,-3.87,-4.58
42146.0,-4.19,-4.58
42157.0,-4.47,-4.58
42166.0,-4.44,-4.58
42176.0,-4.28,-4.58
42185.0,-4.0,-4.58
42194.0,-3.87,-4.58
42205.0,-3.94,-4.58
42214.0,-4.16,-4.58
42224.0,-4.29,-4.58
42233.0,-4.28,-4.58
42243.0,-4.13,-4.58
42253.0,-4.06,-4.58
42262.0,-4.08,-4.58
42272.0,-4.2,-4.58
42281.0,-4.26,-4.58
42291.0,-4.21,-4.58
42301.0,-4.13,-4.58
42310.0,-4.13,-4.58
42320.0,-4.24,-4.58
42330.0,-4.32,-4.58
42339.0,-4.38,-4.58
42349.0,-4.35,-4.58
42358.0,-4.3,-4.58
42369.0,-4.3,-4.58
42378.0,-4.38,-4.58
42387.0,-4.44,-4.58
42397.0,-4.37,-4.58
42406.0,-4.32,-4.58
42417.0,-4.39,-4.58
42426.0,-4.47,-4.58
42435.0,-4.54,-4.58
42445.0,-4.48,-4.58
42455.0,-4.42,-4.58
42465.0,-4.47,-4.58
42474.0,-4.54,-4.58
42483.0,-4.48,-4.58
42493.0,-4.41,-4.58
42503.0,-4.35,-4.58
42512.0,-4.43,-4.58
42522.0,-4.51,0.0
42531.0,-4.43,0.0
42542.0,-4.46,0.0
42551.0,-4.27,0.0
42560.0,-3.49,0.0
42570.0,-2.28,0.0
42579.0,-0.94,0.0
42590.0,0.25,0.0
42599.0,0.77,0.0
42608.0,0.62,0.0
42618.0,0.27,0.0
42628.0,-0.03,0.0
42638.0,0.1,0.0
42647.0,0.42,0.0
42656.0,0.73,0.0
42667.0,0.75,0.0
42676.0,0.58,0.0
42686.0,0.32,0.0
42695.0,0.3,0.0
42704.0,0.38,0.0
42715.0,0.6,0.0
42724.0,0.67,0.0
42734.0,0.62,0.0
42743.0,0.47,0.0
42753.0,0.43,0.0
42763.0,0.48,0.0
42772.0,0.56,0.0
42782.0,0.55,0.0
42791.0,0.44,0.0
42801.0,0.39,0.0
42811.0,0.44,0.0
42820.0,0.51,0.0
42830.0,0.4,0.0
42840.0,0.31,0.0
42849.0,0.26,0.0
42859.0,0.35,0.0
42868.0,0.38,0.0
42878.0,0.39,0.0
42888.0,0.31,0.0
42897.0,0.25,0.0
42907.0,0.26,0.0
42916.0,0.32,0.0
42926.0,0.26,0.0
42936.0,0.18,0.0
42945.0,0.11,0.0
42955.0,0.17,0.0
42964.0,0.12,0.0
42974.0,0.04,0.0
42984.0,-0.04,0.0
42993.0,0.01,0.0
43003.0,0.02,0.0
43013.0,0.03,0.0
43022.0,0.05,0.0
43032.0,0.07,-6.3
43041.0,0.02,-6.3
43052.0,-0.07,-6.3
43061.0,-0.04,-6.3
43070.0,-0.23,-6.3
43080.0,-1.01,-6.3
43089.0,-2.29,-6.3
43100.0,-3.84,-6.3
43109.0,-5.18,-6.3
43118.0,-6.26,-6.3
43128.0,-6.8,-6.3
43138.0,-6.91,-6.3
43148.0,-6.83,-6.3
43157.0,-6.77,-6.3
43166.0,-6.85,-6.3
43176.0,-7.0,-6.3
43186.0,-7.12,-6.3
43196.0,-7.13,-6.3
43205.0,-7.12,-6.3
43214.0,-7.06,-6.3
43225.0,-7.06,-6.3
43234.0,-7.05,-6.3
43244.0,-7.09,-6.3
43253.0,-7.11,-6.3
43262.0,-7.01,-6.3
43273.0,-6.95,-6.3
43282.0,-6.94,-6.3
43292.0,-7.0,-6.3
43301.0,-6.98,-6.3
43311.0,-6.89,-6.3
43321.0,-6.84,-6.3
43330.0,-6.82,-6.3
43340.0,-6.88,-6.3
43350.0,-6.87,-6.3
43359.0,-6.8,-6.3
43369.0,-6.78,-6.3
43378.0,-6.73,-6.3
43387.0,-6.69,-6.3
43398.0,-6.63,-6.3
43407.0,-6.55,-6.3
43417.0,-6.5,-6.3
43426.0,-6.46,-6.3
43436.0,-6.5,-6.3
43446.0,-6.57,-6.3
43455.0,-6.59,-6.3
43465.0,-6.57,-6.3
43474.0,-6.51,-6.3
43484.0,-6.48,-6.3
43494.0,-6.41,-6.3
43503.0,-6.43,-6.3
43513.0,-6.36,-6.3
43523.0,-6.31,-6.3
43532.0,-6.38,0.0
43542.0,-6.46,0.0
43551.0,-6.47,0.0
43561.0,-6.5,0.0
43571.0,-6.36,0.0
43580.0,-5.6,0.0
43590.0,-4.21,0.0
43599.0,-2.67,0.0
43610.0,-1.29,0.0
43619.0,-0.52,0.0
43628.0,-0.31,0.0
43638.0,-0.41,0.0
43648.0,-0.56,0.0
43658.0,-0.63,0.0
43667.0,-0.47,0.0
43676.0,-0.36,0.0
43686.0,-0.32,0.0
43696.0,-0.36,0.0
43706.0,-0.44,0.0
43715.0,-0.46,0.0
43724.0,-0.43,0.0
43735.0,-0.33,0.0
43744.0,-0.32,0.0
43754.0,-0.33,0.0
43763.0,-0.4,0.0
43772.0,-0.41,0.0
43783.0,-0.4,0.0
43792.0,-0.37,0.0
43801.0,-0.36,0.0
43811.0,-0.36,0.0
43821.0,-0.29,0.0
43831.0,-0.28,0.0
43840.0,-0.29,0.0
43849.0,-0.37,0.0
43859.0,-0.32,0.0
43869.0,-0.26,0.0
43879.0,-0.25,0.0
43888.0,-0.31,0.0
43897.0,-0.36,0.0
43908.0,-0.29,0.0
43917.0,-0.22,0.0
43927.0,-0.24,0.0
43936.0,-0.32,0.0
43945.0,-0.4,0.0
43956.0,-0.32,0.0
43965.0,-0.25,0.0
43975.0,-0.19,0.0
43984.0,-0.25,0.0
43994.0,-0.21,0.0
44004.0,-0.14,0.0
44013.0,-0.08,0.0
44023.0,-0.16,0.0
44033.0,-0.22,0.0
44042.0,-0.15,-6.99
44052.0,-0.09,-6.99
44061.0,-0.1,-6.99
44071.0,-0.23,-6.99
44081.0,-0.91,-6.99
44090.0,-2.13,-6.99
44100.0,-3.59,-6.99
44109.0,-5.01,-6.99
44120.0,-6.0,-6.99
44129.0,-6.65,-6.99
44138.0,-6.97,-6.99
44148.0,-7.09,-6.99
44157.0,-7.08,-6.99
44168.0,-7.11,-6.99
44177.0,-7.15,-6.99
44186.0,-7.24,-6.99
44196.0,-7.26,-6.99
44206.0,-7.24,-6.99
44216.0,-7.22,-6.99
44225.0,-7.22,-6.99
44234.0,-7.24,-6.99
44244.0,-7.29,-6.99
44254.0,-7.31,-6.99
44264.0,-7.29,-6.99
44273.0,-7.29,-6.99
44282.0,-7.29,-6.99
44293.0,-7.3,-6.99
44302.0,-7.32,-6.99
44311.0,-7.33,-6.99
44321.0,-7.3,-6.99
44331.0,-7.28,-6.99
44341.0,-7.26,-6.99
44350.0,-7.32,-6.99
44359.0,-7.37,-6.99
44369.0,-7.37,-6.99
44379.0,-7.35,-6.99
44389.0,-7.31,-6.99
44398.0,-7.29,-6.99
44407.0,-7.3,-6.99
44418.0,-7.26,-6.99
44427.0,-7.23,-6.99
44437.0,-7.23,-6.99
44446.0,-7.31,-6.99
44455.0,-7.39,-6.99
44466.0,-7.31,-6.99
44475.0,-7.25,-6.99
44485.0,-7.18,-6.99
44494.0,-7.24,-6.99
44504.0,-7.32,-6.99
44514.0,-7.25,-6.99
44523.0,-7.18,-6.99
44533.0,-7.16,-6.99
44542.0,-7.25,-6.99
44552.0,-7.27,0.0
44562.0,-7.27,0.0
44571.0,-7.32,0.0
44581.0,-7.29,0.0
44591.0,-7.23,0.0
44600.0,-6.64,0.0
44610.0,-5.37,0.0
44619.0,-3.86,0.0
44630.0,-2.38,0.0
44639.0,-1.36,0.0
44648.0,-0.82,0.0
44658.0,-0.57,0.0
44667.0,-0.42,0.0
44677.0,-0.21,0.0
44687.0,-0.1,0.0
44696.0,-0.1,0.0
44706.0,-0.24,0.0
44716.0,-0.37,0.0
44725.0,-0.38,0.0
44735.0,-0.3,0.0
44744.0,-0.2,0.0
44754.0,-0.19,0.0
44764.0,-0.2,0.0
44773.0,-0.24,0.0
44783.0,-0.25,0.0
44792.0,-0.24,0.0
44803.0,-0.23,0.0
44812.0,-0.24,0.0
44821.0,-0.24,0.0
44831.0,-0.2,0.0
44840.0,-0.19,0.0
44851.0,-0.23,0.0
44860.0,-0.3,0.0
44869.0,-0.25,0.0
44879.0,-0.18,0.0
44889.0,-0.14,0.0
44899.0,-0.21,0.0
44908.0,-0.27,0.0
44917.0,-0.21,0.0
44928.0,-0.15,0.0
44937.0,-0.24,0.0
44947.0,-0.32,0.0
44956.0,-0.24,0.0
44965.0,-0.17,0.0
44976.0,-0.13,0.0
44985.0,-0.2,0.0
44995.0,-0.12,0.0
45004.0,-0.05,0.0
45014.0,0.02,0.0
45024.0,-0.02,0.0
45033.0,-0.1,0.0
45043.0,-0.13,0.0
45052.0,-0.07,0.0
45062.0,-0.02,0.0
45072.0,-0.07,0.0
45081.0,-0.14,0.0
45091.0,-0.07,0.0
45101.0,-0.02,0.0
45110.0,-0.03,0.0
45120.0,-0.1,0.0
45129.0,-0.18,0.0
45139.0,-0.11,0.0
45149.0,-0.05,0.0
45158.0,0.01,0.0
45168.0,0.08,0.0
45177.0,0.04,0.0
45188.0,-0.03,0.0
45197.0,0.01,0.0
45206.0,-0.02,0.0
45216.0,-0.1,0.0
45225.0,-0.13,0.0
45236.0,-0.06,0.0
45245.0,-0.02,0.0
45254.0,-0.07,0.0
45264.0,-0.02,0.0
45274.0,0.05,0.0
45284.0,0.05,0.0
45293.0,-0.02,0.0
45302.0,0.05,0.0
45313.0,-0.02,0.0
45322.0,-0.08,0.0
45332.0,-0.11,0.0
45341.0,-0.17,0.0
45350.0,-0.11,0.0
45361.0,-0.13,0.0
45370.0,-0.07,0.0
45380.0,0.01,0.0
45389.0,0.05,0.0
45399.0,0.12,0.0
45409.0,0.04,0.0
45418.0,-0.04,0.0
45428.0,-0.13,0.0
45437.0,-0.1,0.0
45447.0,-0.06,0.0
45457.0,-0.14,0.0
45466.0,-0.07,0.0
45476.0,-0.0,0.0
45486.0,0.05,0.0
45495.0,0.06,0.0
45505.0,0.06,0.0
45514.0,-0.02,0.0
45524.0,-0.06,0.0
45534.0,-0.11,0.0
45543.0,-0.07,0.0
45553.0,-0.01,0.0
45562.0,-0.03,0.0
45572.0,-0.05,0.0
45582.0,0.02,0.0
45591.0,-0.06,0.0
45601.0,-0.0,0.0
45611.0,-0.08,0.0
45620.0,-0.14,0.0
45630.0,-0.07,0.0
45639.0,-0.13,0.0
45649.0,-0.14,0.0
45659.0,-0.1,0.0
45668.0,-0.03,0.0
45678.0,-0.03,0.0
45687.0,0.03,0.0
45698.0,0.1,0.0
45707.0,0.02,0.0
45716.0,-0.06,0.0
45726.0,-0.03,0.0
45735.0,-0.09,0.0
45746.0,-0.02,0.0
45755.0,-0.09,0.0
45764.0,-0.03,0.0
45774.0,-0.04,0.0
45784.0,-0.04,0.0
45794.0,0.0,0.0
45803.0,0.07,0.0
45812.0,0.01,0.0
45822.0,-0.07,0.0
45832.0,-0.05,0.0
45842.0,-0.12,0.0
45851.0,-0.14,0.0
45860.0,-0.08,0.0
45871.0,-0.02,0.0
45880.0,-0.01,0.0
45890.0,0.06,0.0
45899.0,-0.03,0.0
45908.0,0.04,0.0
45919.0,-0.03,0.0
45928.0,-0.11,0.0
45938.0,-0.08,0.0
45947.0,-0.16,0.0
45957.0,-0.1,0.0
45967.0,-0.03,0.0
45976.0,0.04,0.0
45986.0,0.09,0.0
45996.0,0.0,0.0
46005.0,0.04,0.0
46015.0,-0.02,0.0
46024.0,0.02,0.0
46034.0,-0.04,0.0
46044.0,-0.04,0.0
46053.0,0.03,0.0
46063.0,0.02,0.0
46072.0,0.08,0.0
46083.0,0.06,0.0
46092.0,0.0,0.0
46101.0,0.01,0.0
46111.0,-0.04,0.0
46120.0,0.01,0.0
46130.0,-0.06,0.0
46140.0,-0.08,0.0
46149.0,-0.07,0.0
46159.0,-0.0,0.0
46169.0,-0.06,0.0
46179.0,-0.02,0.0
46188.0,0.05,0.0
46197.0,-0.02,0.0
46208.0,-0.07,0.0
46217.0,-0.13,0.0
46226.0,-0.07,0.0
46236.0,-0.14,0.0
46245.0,-0.07,0.0
46256.0,-0.1,0.0
46265.0,-0.06,0.0
46274.0,-0.05,0.0
46284.0,-0.13,0.0
46294.0,-0.07,0.0
46304.0,-0.0,0.0
46313.0,-0.02,0.0
46322.0,-0.07,0.0
46332.0,-0.03,0.0
46342.0,-0.02,0.0
46352.0,-0.03,0.0
46361.0,-0.03,0.0
46370.0,-0.11,0.0
46381.0,-0.06,0.0
46390.0,0.01,0.0
46400.0,0.07,0.0
46409.0,0.03,0.0
46418.0,0.07,0.0
46429.0,0.08,0.0
46438.0,0.03,0.0
46448.0,-0.04,0.0
46457.0,0.03,0.0
46467.0,0.03,0.0
46477.0,-0.05,0.0
46486.0,-0.02,0.0
46496.0,0.03,0.0
46505.0,-0.04,0.0
46515.0,-0.1,0.0
46525.0,-0.17,0.0
46534.0,-0.09,0.0
46544.0,-0.02,0.0
46554.0,-0.04,0.0
46563.0,-0.02,0.0
46573.0,0.02,0.0
46582.0,0.07,0.0
46593.0,0.07,0.0
46602.0,-0.01,0.0
46611.0,-0.1,0.0
46621.0,-0.18,0.0
46630.0,-0.11,0.0
46641.0,-0.04,0.0
46650.0,-0.07,0.0
46659.0,-0.05,0.0
46669.0,-0.11,0.0
46679.0,-0.07,0.0
46689.0,-0.0,0.0
46698.0,0.03,0.0
46707.0,0.0,0.0
46717.0,0.03,0.0
46727.0,-0.01,0.0
46736.0,-0.05,0.0
46746.0,-0.07,0.0
46755.0,-0.0,0.0
46766.0,-0.05,0.0
46775.0,-0.02,0.0
46785.0,-0.02,0.0
46794.0,-0.07,0.0
46803.0,-0.0,0.0
46814.0,0.04,0.0
46823.0,-0.03,0.0
46832.0,0.02,0.0
46842.0,-0.05,0.0
46852.0,-0.02,0.0
46862.0,0.04,0.0
46871.0,-0.03,0.0
46881.0,0.04,0.0
46891.0,0.02,0.0
46900.0,-0.05,0.0
46910.0,-0.14,0.0
46919.0,-0.07,0.0
46929.0,-0.02,0.0
46939.0,-0.08,0.0
46948.0,-0.04,0.0
46958.0,0.03,0.0
46967.0,0.02,0.0
46978.0,-0.03,0.0
46987.0,0.04,0.0
46996.0,-0.01,0.0
47006.0,-0.07,0.0
47015.0,-0.04,0.0
47025.0,0.03,0.0
47035.0,-0.05,0.0
47044.0,0.02,0.0
47054.0,-0.02,0.0
47064.0,0.05,0.0
47073.0,0.08,0.0
47083.0,0.03,0.0
47092.0,-0.03,0.0
47102.0,-0.1,0.0
47112.0,-0.16,0.0
47121.0,-0.21,0.0
47131.0,-0.14,0.0
47140.0,-0.07,0.0
47151.0,0.0,0.0
47160.0,0.01,0.0
47169.0,0.06,0.0
47179.0,0.03,0.0
47188.0,0.04,0.0
47199.0,0.08,0.0
47208.0,0.03,0.0
47217.0,-0.06,0.0
47227.0,-0.14,0.0
47237.0,-0.1,0.0
47247.0,-0.05,0.0
47256.0,-0.02,0.0
47265.0,0.05,0.0
47276.0,0.12,0.0
47285.0,0.04,0.0
47295.0,0.0,0.0
47304.0,-0.03,0.0
47313.0,-0.11,0.0
47324.0,-0.13,0.0
47333.0,-0.06,0.0
47343.0,-0.02,0.0
47352.0,-0.08,0.0
47362.0,-0.02,0.0
47372.0,0.03,0.0
47381.0,0.09,0.0
47391.0,0.01,0.0
47400.0,-0.07,0.0
47410.0,-0.07,0.0
47420.0,-0.15,0.0
47429.0,-0.08,0.0
47439.0,-0.17,0.0
47449.0,-0.09,0.0
47458.0,-0.06,0.0
47468.0,-0.01,0.0
